video_url,Step_No,Instruction_Text,Action_Type,Tool_Product,Purpose_Outcome,NLP_Matched,AI_Matched
https://www.youtube.com/watch?v=EyClFsYXb-I,11,"If you just limit that, that alone is going to be a huge help.",Limit,that,that,Find a place that makes you want to study.,Use music only if you're sure it helps you stay focused.
https://www.youtube.com/watch?v=EyClFsYXb-I,12,So those are some of the most common external distractions.,,,those,Tune out specific distractions as you notice them.,Tune out specific distractions as you notice them.
https://www.youtube.com/watch?v=EyClFsYXb-I,13,"And this is to me, you know, one of the most important categories because it's the most often overlooked.",,,this,Go off the grid.,Tune out specific distractions as you notice them.
https://www.youtube.com/watch?v=EyClFsYXb-I,14,"If you're going through a hard time, it's distracting because usually if we're upset or feeling bad about something or struggling with something that generates certain feelings that are hard to not pay attention to.",Go,through,you,Find a place that makes you want to study.,Tune out specific distractions as you notice them.
https://www.youtube.com/watch?v=EyClFsYXb-I,15,"And in fact, those feelings are actually asking for us to pay attention to them because that's part of how we work through them.",Ask,in fact,for us to pay attention to them,Tune out specific distractions as you notice them.,Tune out specific distractions as you notice them.
https://www.youtube.com/watch?v=EyClFsYXb-I,16,We have to sort of make a judgment call in the moment as to how important these feelings are in the moment to attend to.,Have,,a judgment call,Give in to your distraction as a reward.,Keep yourself on track with the “be here now” technique.
https://www.youtube.com/watch?v=EyClFsYXb-I,17,"So if it's not serious, and we're just kind of feeling a little off, we can sometimes just set those aside, we can acknowledge them, set them aside and just go, okay, I need to really focus right now, but I'm going to come back to you later.",Set,those,it,Take a brief study break now and then.,Tune out specific distractions as you notice them.
https://www.youtube.com/watch?v=EyClFsYXb-I,18,And you can kind of have that little agreement.,Have,agreement,that little agreement,Find a place that makes you want to study.,Go off the grid.
https://www.youtube.com/watch?v=EyClFsYXb-I,19,"But if you're really going through a lot, sometimes that matters so much that you really do need to just honor them, right?",Go,through,you,Find a place that makes you want to study.,Give in to your distraction as a reward.
https://www.youtube.com/watch?v=EyClFsYXb-I,20,"And say, Hey, I can't really focus on this math worksheet, because this really important thing is happening.",Say,,"Hey , I ca n't really focus on this math worksheet , because this really important thing is happening",Take a brief study break now and then.,Take a brief study break now and then.
https://www.youtube.com/watch?v=EyClFsYXb-I,21,"And I need to go deal with it, address it, take care of it.",Need,,"to go deal with it , address it , take care of it",Use music only if you're sure it helps you stay focused.,Give yourself a worry break.
https://www.youtube.com/watch?v=EyClFsYXb-I,22,And so making that call and just engaging in making that choice in an intentional way is really helpful and can help reduce distraction.,,,that call,Take a brief study break now and then.,Tune out specific distractions as you notice them.
https://www.youtube.com/watch?v=EyClFsYXb-I,23,"So just as a quick recap, we have these internal distractions that I just talked about, but there's also, of course, external distractions, there's people coming to try to talk to you, and there's your devices blowing up in your face.",Be,people,these internal distractions that I just talked about,Give in to your distraction as a reward.,Tune out specific distractions as you notice them.
https://www.youtube.com/watch?v=EyClFsYXb-I,24,"If we just know that those are the two most common kinds of distractions, we can limit them by just taking some simple steps.",Know,,that those are the two most common kinds of distractions,Tune out specific distractions as you notice them.,Tune out specific distractions as you notice them.
https://www.youtube.com/watch?v=EyClFsYXb-I,25,"And if there's an internal distraction, we just need to decide, is this something I can kind of put off and just sort of set aside for now?",Be,distraction,an internal distraction,Take a brief study break now and then.,Tune out specific distractions as you notice them.
https://www.youtube.com/watch?v=EyClFsYXb-I,26,Or is this something that really needs my attention now?,,,this,Find a place that makes you want to study.,Keep yourself on track with the “be here now” technique.
https://www.youtube.com/watch?v=jCjtaFJZGkA,1,to tape a broken pinky toe.,Tape,toe,a broken pinky toe,Tape your pinky and 4th toes together.,Tape your pinky and 4th toes together.
https://www.youtube.com/watch?v=jCjtaFJZGkA,2,"First, clean the area with soap and water and dry it off with a clean cloth.",Clean,area,the area,Clean your feet and toes.,Put some gauze or felt between your toes.
https://www.youtube.com/watch?v=jCjtaFJZGkA,3,"Then, loosely wrap some medical tape around your pinky and fourth toe three to five times, making sure it's not too tight so you don't cut off circulation.",Wrap,tape,around your pinky and fourth toe,Tape your pinky and 4th toes together.,Tape your pinky and 4th toes together.
https://www.youtube.com/watch?v=jCjtaFJZGkA,4,Change the gauze or tape out every day to keep your toe clean.,Change,gauze,the gauze or tape,Change the tape and gauze daily.,Put some gauze or felt between your toes.
https://www.youtube.com/watch?v=jCjtaFJZGkA,5,Keep in mind that some kinds of toe fractures require more serious treatment.,Keep,in mind,that some kinds of toe fractures require more serious treatment,Put some gauze or felt between your toes.,Elevate your foot to reduce inflammation.
https://www.youtube.com/watch?v=jCjtaFJZGkA,6,So you should have your toe evaluated by a doctor if you think it's broken.,Have,,your toe evaluated,Determine if taping is appropriate.,Put some gauze or felt between your toes.
https://www.youtube.com/watch?v=PmP6nm3FAMA,1,"If you need to get rid of common house geckos, try placing an egg shell that has been broken in half near the entrances of your home, which will cause the geckos to think there is a predator nearby.",Need,,to get rid of common house geckos,Render your home inhospitable to geckos.,"Catch a gecko, let it go."
https://www.youtube.com/watch?v=PmP6nm3FAMA,2,"You can place garlic cloves, onion slices, or mothballs around your home to keep the geckos away.",Place,cloves,"garlic cloves , onion slices , or mothballs",Render your home inhospitable to geckos.,Render your home inhospitable to geckos.
https://www.youtube.com/watch?v=PmP6nm3FAMA,3,"If those methods don't work, try placing flypaper near light sources in your home, like inside of a lampshade or by a window.",Work,,"placing flypaper near light sources in your home , like inside of a lampshade or by a window",Make a coffee and tobacco ball.,Plant some mothballs.
https://www.youtube.com/watch?v=PmP6nm3FAMA,4,"If you're still having problems with geckos, you may need to target their food source, which is usually insects in your home.",Have,problems,problems with geckos,Render your home inhospitable to geckos.,"Catch a gecko, let it go."
https://www.youtube.com/watch?v=6W_hgdSJnHE,1,"To take rose cuttings, look for healthy strong stems that are at least 8 inches, 20 centimeters long, and from this current season's growth.",Take,cuttings,rose cuttings,"Choose a strong, healthy rose stem.",Plant the rose cuttings at any point throughout the year.
https://www.youtube.com/watch?v=6W_hgdSJnHE,2,"Using garden shears, clip the stems at a 45 degree angle, just above the first set of leaves.",Use,shears,garden shears,Cut the stem above the first set of leaves at a 45 degree angle.,Cut the stem above the first set of leaves at a 45 degree angle.
https://www.youtube.com/watch?v=6W_hgdSJnHE,3,"Then, clip the buds off and remove the remaining leaves from each stem.",Clip,buds,the buds,Remove all of the leaves except the ones at the top.,Cut the stem above the first set of leaves at a 45 degree angle.
https://www.youtube.com/watch?v=6W_hgdSJnHE,4,"Next, prepare a raised bed that's roughly 6 inches, 15 centimeters tall, in a sunny part of your garden.",Prepare,bed,"a raised bed that 's roughly 6 inches , 15 centimeters tall , in a sunny part of your garden",Pick a sunny spot to plant your rose cuttings.,Prepare the soil bed or container for the rose cuttings.
https://www.youtube.com/watch?v=6W_hgdSJnHE,5,"If you don't have access to a raised bed, you can also plant your cuttings in a pot that's at least 6 inches deep.",Have,access,access to a raised bed,Pick a sunny spot to plant your rose cuttings.,Place the cuttings into the soil.
https://www.youtube.com/watch?v=6W_hgdSJnHE,6,"Then use a spade or trowel to dig a narrow trench or hole that's roughly 6 inches, 15 centimeters deep.",Use,spade,a spade or trowel,Create holes with a stick or pencil for the cuttings.,Place the cuttings into the soil.
https://www.youtube.com/watch?v=6W_hgdSJnHE,7,"Pour a thin layer of sharp sand into the bottom of the trench and place the cuttings vertically inside, so that two thirds of each cutting is hidden in the soil.",Pour,layer,a thin layer of sharp sand,Dip the end of the rose cuttings into a rooting hormone.,Place the cuttings into the soil.
https://www.youtube.com/watch?v=6W_hgdSJnHE,8,"To help your cuttings take root, you can dip the end of the cuttings into a rooting hormone before planting them.",Help,,your cuttings take root,Dip the end of the rose cuttings into a rooting hormone.,Dip the end of the rose cuttings into a rooting hormone.
https://www.youtube.com/watch?v=6W_hgdSJnHE,9,"Leave at least 6 inches, 15 centimeters, between each cutting to give them plenty of room to grow.",Leave,inches,"at least 6 inches , 15 centimeters , between each cutting",Pick a sunny spot to plant your rose cuttings.,Place the cuttings into the soil.
https://www.youtube.com/watch?v=6W_hgdSJnHE,10,"Finally, fill in and tamper down the soil around the cuttings and water the soil bed thoroughly.",Fill,,the soil around the cuttings,Prepare the soil bed or container for the rose cuttings.,Place the cuttings into the soil.
https://www.youtube.com/watch?v=6W_hgdSJnHE,11,"Water the cuttings every day or so to keep the soil moist until the cuttings take root and bud, which can take up to one year.",Water,cuttings,the cuttings,Monitor the rose cuttings to ensure they’re hydrated and taking root.,Place the cuttings into the soil.
https://www.youtube.com/watch?v=-O3Y-fqBHR4,1,"To stop squeaky door hinges, apply a lubricating oil to the inside of the hinges.",Stop,hinges,squeaky door hinges,Try to lubricate the hinge pin without removing it.,Recoat the hinge pins with wax until the squeaking stops.
https://www.youtube.com/watch?v=-O3Y-fqBHR4,2,"If they keep squeaking, use a hammer and a nail to tap out the pins inside of the hinges, and then coat them with white grease, motor oil, or cooking oil.",Keep,squeaking,squeaking,Remove the hinge pin using a hammer and nail punch.,Recoat the hinge pins with wax until the squeaking stops.
https://www.youtube.com/watch?v=-O3Y-fqBHR4,3,Then tap the pins back into the hinges.,Tap,pins,the pins,Put the pins back into the hinges.,Put the pins back into the hinges.
https://www.youtube.com/watch?v=-O3Y-fqBHR4,4,You can also dip the pins in melted paraffin wax to stop them from squeaking.,Dip,pins,the pins,Dip the hinge pins in hot wax.,Recoat the hinge pins with wax until the squeaking stops.
https://www.youtube.com/watch?v=-O3Y-fqBHR4,5,"If oil and wax don't help, you may need to clean the hinge pins.",Help,,to clean the hinge pins,Use wool if your hinge pins are dirty.,Dip the hinge pins in hot wax.
